course_name,platform,skills_taught,course_url,difficulty,rating,predicted_rating_rf,predicted_rating_catboost
Analytical Solutions to Common Healthcare Problems,"University of California, Davis",[],https://www.coursera.org/learn/analytical-solutions-common-healthcare-problems,Intermediate level,4.6,3.725000000000009,4.327617832721648
Understanding Einstein: The Special Theory of Relativity,Stanford University,[],https://www.coursera.org/learn/einstein-relativity,Beginner level,4.9,4.209499999999992,4.371681575102005
JavaScript for Beginners Specialization,"University of California, Davis","['web interactivty', 'Jquery', 'Data Manipulation', 'JavaScript', 'web interactivty', 'Jquery', 'Data Manipulation', 'JavaScript']",https://www.coursera.org/specializations/javascript-beginner,Beginner level,4.7,4.645,4.907069959036107
"Security, Compliance, and Governance for AI Solutions",Amazon Web Services,[],https://www.coursera.org/learn/security-compliance-and-governance-for-ai-solutions,Beginner level,0.0,0.47550000000000003,0.18331950578677425
Understanding Fitness Programming,National Academy of Sports Medicine,"['Cardiovascular training', 'Resistance training', 'Core training', 'Fitness programming', 'Flexibility training']",https://www.coursera.org/learn/understanding-fitness-programming,Beginner level,0.0,1.0395,0.640712263962699
Educating Deaf Children: Becoming an Empowered Teacher,University of Cape Town,"['Deaf culture and community', 'language-rich environment', 'empowered teacher', 'accommodations and modifications']",https://www.coursera.org/learn/educating-deaf-children,Beginner level,4.9,4.730999999999994,4.6553768402726625
Scandinavian Film and Television,University of Copenhagen,[],https://www.coursera.org/learn/scandinavian-movies-tv,Beginner level,4.7,4.6515,4.490377145219803
Foundations of Music Promotion & Branding,GRAMMY GO,"['Personal Branding', 'Social Media', 'Promotion (Marketing)', 'strategy', 'Customer analysis', 'Media Strategy and planning', 'Marketing', 'Digital Marketing', 'Promotion', 'Promotional Strategies', 'Branding']",https://www.coursera.org/learn/foundations-of-music-promotion-branding,Beginner level,0.0,1.2674999999999996,0.5915823357069145
Photovoltaic Systems,Technical University of Denmark (DTU),"['Renewable Energy', 'Photovoltaics', 'PV system design', 'The Solar Resource', 'Energy Yield Simulations']",https://www.coursera.org/learn/photovoltaic-systems,Intermediate level,4.6,4.095500000000007,4.29375814702877
SEL for Students: A Path to Social Emotional Well-Being,University of Colorado Boulder,[],https://www.coursera.org/learn/sel-for-students,Advanced level,4.8,4.32899999999999,4.40626230850296
Inclusive Leadership: The Power of Workplace Diversity,University of Colorado System,"['Diversity (Business)', 'self-awareness', 'Communication', 'Emotional Intelligence', 'inclusive leadership']",https://www.coursera.org/learn/inclusiveleadership,Beginner level,4.9,3.6950000000000007,4.180133895580777
Averaged-Switch Modeling and Simulation,University of Colorado Boulder,[],https://www.coursera.org/learn/averagedswitchmodelingandsimulation,Intermediate level,4.7,4.129500000000002,4.0149037989109395
Problem Solving Using Computational Thinking,University of Michigan,"['Computer Programming', 'Computational Thinking']",https://www.coursera.org/learn/compthinking,Beginner level,4.6,4.368500000000008,4.323890966203514
"Oralpha: Literacy for new citizens, a course for trainers",Universitat Autònoma de Barcelona,[],https://www.coursera.org/learn/oralpha-literacy-for-new-citizens-for-trainers,Beginner level,0.0,1.0324999999999993,0.9461125086767836
Strategies for Cloud Security Risk Management,Google Cloud,"['Understanding compliance standards', 'Implementing security controls', 'Risk management frameworks', 'Audit preparation', 'Framework interpretation']",https://www.coursera.org/learn/strategies-for-cloud-security-risk-management,Beginner level,4.6,3.889500000000009,4.358848613191999
Access Controls,ISC2,[],https://www.coursera.org/learn/access-control-sscp,Beginner level,4.7,4.62050000000001,4.375962356021039
Intel® Solutions Pro – Principles of AI Everywhere,Intel,"['AI Deployments', 'AI Everywhere', 'Xeon Processors', 'Edge Computing', 'AI Capabilities']",https://www.coursera.org/learn/intel-solutions-pro-principles-ai-everywhere,Intermediate level,0.0,0.7905000000000002,0.39554487066793653
Nuclear fuel management: a practical approach Specialization,Universidad Nacional Autónoma de México,[],https://www.coursera.org/specializations/nuclear-fuel,Intermediate level,4.9,4.541999999999988,4.958400919374344
How to Create and Explore a Data Set,American Psychological Association,"['Frequency Distribution', 'Jamovi', 'Data Set Analysis', 'Statistical Software', 'Graphing']",https://www.coursera.org/learn/data-sets,Beginner level,0.0,0.9544999999999995,0.7526610256159034
Fundamentals of Data Analytics in the Public Sector with R,University of Michigan,"['Piblic Administration', 'Data Analysis', 'R basics', 'Tydiverse', 'Custom R functions']",https://www.coursera.org/learn/fundamentals-of-data-analytics-in-the-public-sector-with-r,Intermediate level,4.7,4.45800000000001,4.557249063408568
English and Academic Preparation - Pre-Collegiate,Rice University,"['academic reading', 'oral presentations', 'Academic Writing', 'note-taking', 'listening']",https://www.coursera.org/learn/glasscock,Beginner level,4.7,4.532000000000011,4.609326866358482
Electronic Music Performance Techniques,Berklee,"['Music Arrangement', 'Music', 'Electronic Digital Instrument', 'Performance Technique', 'Live Looping']",https://www.coursera.org/learn/edi-performance-techniques,Intermediate level,4.2,4.059000000000008,3.611304730083527
AR (Augmented Reality) & Video Streaming Services Emerging Technologies,Yonsei University,[],https://www.coursera.org/learn/ar-technologies-video-streaming,Beginner level,4.7,3.9635000000000082,4.006167813230979
Build and Operate Machine Learning Solutions with Azure,Microsoft,"['Modeling', 'Microsoft Azure', 'Data Security', 'Machine Learning']",https://www.coursera.org/learn/build-and-operate-machine-learning-solutions-with-azure,Intermediate level,3.8,3.3054999999999963,3.740170370956182
Introduction to Sustainability,University of Illinois Urbana-Champaign,[],https://www.coursera.org/learn/sustainability,None,4.8,2.7635000000000014,2.5119835826339405
Cloud Deployment and Scaling with ASP.NET Core,EDUCBA,"['Cloud Computing', 'Web Application', 'Deploying Asp .Net', 'Security Considerations in Cloud Deployment']",https://www.coursera.org/learn/cloud-deployment-and-scaling-with-asp-net-core,Intermediate level,0.0,1.2229999999999999,0.6548847460719394
Integrated and Strategic Communication Campaigns,University of Colorado Boulder,"['Strategic Management', 'Marketing Communications', 'Public Relations', 'Advertising Campaign', 'Business Strategy']",https://www.coursera.org/learn/integrated-and-strategic-communication-campaigns,Beginner level,4.7,4.601500000000008,4.729830723102235
Organizational Analysis,Stanford University,"['Management', 'Organizational Theory', 'Organizational Analysis', 'Organizational Culture']",https://www.coursera.org/learn/organizational-analysis,Beginner level,4.6,4.618500000000009,4.527286682122991
Lightcap 4: Light in indoor contexts  Effects & implications,Eindhoven University of Technology,[],https://www.coursera.org/learn/lightcap-4-indoor-lighting,None,0.0,1.1395000000000004,0.5757250468488948
Prerequisites and Advanced Machine Learning for NLP,Packt,"['Linear Regression', 'NumPy', 'Machine Learning', 'Natural Language Processing', 'Data Science']",https://www.coursera.org/learn/packt-prerequisites-and-advanced-machine-learning-for-nlp-xwtax,Intermediate level,0.0,0.18749999999999997,0.8317714194532484
U.S. Federal Taxation Specialization,University of Illinois Urbana-Champaign,"['Business Analysis', 'Federal Income Tax', 'Tax Accounting', 'IRS Regulations', 'Pass-Through Entity Taxation', 'Corporate Tax', 'Depreciation', 'Amortization', 'Capital Gains and Losses', 'Property Taxation', 'Business Analysis', 'Federal Income Tax', 'Tax Accounting', 'IRS Regulations', 'Pass-Through Entity Taxation', 'Corporate Tax', 'Depreciation', 'Amortization', 'Capital Gains and Losses', 'Property Taxation']",https://www.coursera.org/specializations/united-states-federal-taxation,Intermediate level,4.8,4.6209999999999924,4.4596863451111455
Learn Interpersonal Psychotherapy,University of Toronto,[],https://www.coursera.org/learn/learn-ipt,None,5.0,4.889999999999998,4.7766663054435865
Patent Law,University of Pennsylvania,"['Innovation', 'Business Strategy', 'Reading a Patent', 'Competition']",https://www.coursera.org/learn/patents,None,4.8,4.620499999999986,4.943596277282349
The Science of Success: What Researchers Know that You Should Know,University of Michigan,"['Personal Branding', 'Planning', 'Social Capital', 'Self-Motivation']",https://www.coursera.org/learn/success,Beginner level,4.8,4.652999999999991,4.65302372423283
Refugees in the 21st Century,University of London,"['Practice sifting complex factual information to identify important features and trends', 'Learn to apply technical legal and policy categories to a range of factual scenarios']",https://www.coursera.org/learn/refugees-21st-century,Beginner level,4.8,3.9789999999999925,4.52867454287379
Introduction to AWS Cloud Careers,Amazon Web Services,"['Solution Architecture', 'Cloud Computing', 'Developing on AWS', 'Cloud Operations', 'AWS cloud']",https://www.coursera.org/learn/aws-cloud-careers,Beginner level,4.7,3.4645000000000037,4.297810135458837
Decision Making and Reinforcement Learning,Columbia University,"['Monte Carlo Method', 'Reinforcement Learning', 'Markov Decision Process', 'Machine Learning', 'Deep Learning']",https://www.coursera.org/learn/dmrol,Intermediate level,4.2,3.9925000000000073,4.002240346520859
The Structured Query Language (SQL),University of Colorado Boulder,"['Database Application', 'Data Science', 'Database (DBMS)', 'database administration', 'SQL (Structured Query Language)']",https://www.coursera.org/learn/the-structured-query-language-sql,Beginner level,4.7,4.621500000000009,4.620685734289368
UX (User Experience) Capstone,University of Michigan,"['User Research', 'Adobe Photoshop', 'User Experience (UX)', 'User Experience Design (UXD)']",https://www.coursera.org/learn/user-experience-capstone,Beginner level,4.7,4.705500000000014,4.4505736342441
Microsoft UX Design Professional Certificate,Microsoft,"['User Experience (UX)', 'Prototype', 'Wireframe', 'Artificial Intelligence', 'Figma (Design Software)']",https://www.coursera.org/professional-certificates/ux-design,Beginner level,4.7,4.481000000000005,4.154809724296783
CVS Health Call Center Customer Service Professional Certificate,CVS Health,"['Customer Service', 'Communication', 'Task Prioritization', 'Time management', 'De-escalation']",https://www.coursera.org/professional-certificates/cvshealth-call-center-customer-service,Beginner level,4.8,4.192499999999994,4.4002873202506
Introduction to Data Engineering on Google Cloud,Google Cloud,[],https://www.coursera.org/learn/introduction-to-data-engineering-on-google-cloud,Beginner level,0.0,1.3679999999999994,0.9923817413350644
Bridge Infrastructure Design Specialization,L&T EduTech,"[""Analyze bridges using hand computation methods (Pigeaud's, Courbon's) and grillage analysis for different bridge types.""]",https://www.coursera.org/specializations/bridge-infrastructure-design,Advanced level,0.0,1.3885000000000003,1.0536450195891054
Scaling Operations: Linking Strategy and Execution,Northwestern University,[],https://www.coursera.org/learn/operations-strategy,None,4.6,4.6560000000000095,4.886198401489272
Managing Cybersecurity Specialization,Kennesaw State University,"['Computer Security Incident Management', 'Risk Management', 'Network Security', 'Security Governance', 'Security Management', 'Computer Security Incident Management', 'Risk Management', 'Network Security', 'Security Governance', 'Security Management']",https://www.coursera.org/specializations/managing-cybersecurity,Beginner level,4.8,3.7384999999999944,4.5039609794250675
Strategies for Senior Housing Communities during COVID-19,Johns Hopkins University,"['infection prevention', 'Emergency Management', 'Housing Operations', 'Well-being Promotion']",https://www.coursera.org/learn/strategies-senior-housing-covid19,Beginner level,4.8,4.148499999999994,4.1346161895260884
"Managing ADHD, Autism, Learning Disabilities, and Concussion in School",University of Colorado System,[],https://www.coursera.org/learn/managing-adhd-autism-learning-disabilities-and-concussion-in-school,None,4.8,4.724499999999988,4.755840023084795
A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650),Yale University,[],https://www.coursera.org/learn/western-christianity-200-1650,Beginner level,4.8,3.9064999999999954,4.453074651194213
Linear Regression,Illinois Tech,"['Probability And Statistics', 'Linear Regression', 'Statistical Inference', 'R Programming', 'Regression Analysis']",https://www.coursera.org/learn/illinois-tech-linear-regression,Intermediate level,4.6,4.346500000000009,4.273078863497773
Responsible AI: Applying AI Principles with Google Cloud,Google Cloud,[],https://www.coursera.org/learn/responsible-ai-applying-ai-principles-with-google-cloud,Beginner level,4.5,3.95,4.179021780479044
"Introduction to HTML, CSS, & JavaScript",IBM,"['Web Development', 'JavaScript', 'Web', 'Cascading Style Sheets (CSS)']",https://www.coursera.org/learn/introduction-html-css-javascript,Beginner level,4.4,4.447499999999993,4.2333407637517
Machine Learning with Apache Spark,IBM,"['Machine Learning', 'Machine Learning Pipelines', 'Data Engineer', 'SparkML', 'Apache Spark']",https://www.coursera.org/learn/machine-learning-with-apache-spark,Intermediate level,4.5,4.072999999999998,4.166042419587316
Executive Data Science Specialization,Johns Hopkins University,"['Data Science', 'Data Analysis', 'Communication', 'Leadership', 'Data Management']",https://www.coursera.org/specializations/executive-data-science,Beginner level,4.5,4.173999999999998,4.345981066114868
Instructional Design Foundations and Applications,University of Illinois Urbana-Champaign,"['Instructional Design', 'Analysis for Instructional Design', 'Instructional System Design', 'Learning and Instructional Theories', 'Instructional Design Modeling']",https://www.coursera.org/learn/instructional-design-foundations-applications,None,4.0,4.2215000000000025,4.442522868494444
"The Sustainable Development Goals – A global, transdisciplinary vision for the future",University of Copenhagen,[],https://www.coursera.org/learn/global-sustainable-development,Beginner level,4.8,4.509499999999989,4.503303142896902
Introduction to Archaeology: Knowing The Past,Rice University,[],https://www.coursera.org/learn/introduction-to-knowing-the-past,Beginner level,0.0,3.2824999999999993,3.8834430735011236
Software Testing and Automation Specialization,University of Minnesota,"['Unit Testing', 'Testing Automation', 'Static Analysis', 'White-box Testing Techniques', 'Black-box Testing Techniques']",https://www.coursera.org/specializations/software-testing-automation,Intermediate level,4.2,4.240500000000008,4.222573909039454
Tropical Forest Landscapes 101: Conservation & Restoration,Yale University,"['Reforestation', 'Agroforestry', 'Conservation Science']",https://www.coursera.org/learn/tropicalforests101,Beginner level,4.9,4.586499999999992,4.54241141519576
Developing Front-End Apps with React,IBM,"['React (Web Framework)', 'Front-end Development', 'Web Development', 'JavaScript', 'User Interface']",https://www.coursera.org/learn/developing-frontend-apps-with-react,Intermediate level,4.3,4.144999999999994,4.034577492611047
Energy and Environment,Dartmouth College,[],https://www.coursera.org/learn/energy-and-environment,Beginner level,4.9,4.806999999999989,4.571796130965175
ANOVA and Experimental Design,University of Colorado Boulder,"['Calculus', 'and probability theory.', 'Linear Algebra']",https://www.coursera.org/learn/anova-and-experimental-design,Intermediate level,4.0,3.983999999999998,3.8873391948604117
Internet of Things: Multimedia Technologies,University of California San Diego,[],https://www.coursera.org/learn/internet-of-things-multimedia,None,4.7,3.5005000000000046,4.420439983996551
Love as a Force for Social Justice,Stanford University,[],https://www.coursera.org/learn/love-social-justice,Beginner level,4.7,4.3210000000000095,4.244322484342895
The entrepreneur's guide for beginners,Universitat de Barcelona,[],https://www.coursera.org/learn/entrepreneur-guide-beginners,Beginner level,4.6,2.8634999999999993,2.2216946173759697
Communicating Data Science Results,University of Washington,[],https://www.coursera.org/learn/data-results,None,3.4,3.5619999999999914,3.6954482528366475
Design Principles: an Introduction,University of California San Diego,"['A/B Testing', 'User Experience (UX)', 'User Experience Design (UXD)', 'User Interface']",https://www.coursera.org/learn/design-principles,Beginner level,4.6,4.602500000000013,4.560943442283609
Generalized Linear Models and Nonparametric Regression,University of Colorado Boulder,"['Calculus', 'and probability theory.', 'Linear Algebra']",https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression,Intermediate level,4.4,4.480999999999991,4.606741738402588
Sustainable Transportation Networks and Streetscapes,Johns Hopkins University,"['complete streets', 'Urban Planning', 'thoroughfare network design', 'smart streets', 'stormwater management']",https://www.coursera.org/learn/sustainable-transportation-networks-and-streetscapes,Intermediate level,4.8,4.628499999999991,4.587300898049246
Introduction to Automated Analysis,University of Minnesota,"['Software Testing', 'Formal Verification', 'Test Automation']",https://www.coursera.org/learn/automated-analysis,Intermediate level,4.2,4.2950000000000115,4.4112979203643246
Foundations of Global Health Specialization,Johns Hopkins University,"['Nutrition', 'International Law', 'Humanitarian', 'Public Health', 'Nutrition', 'International Law', 'Humanitarian', 'Public Health']",https://www.coursera.org/specializations/global-health,Beginner level,4.8,4.074999999999991,4.611878065563088
Renewable Energy: Manufacturing Career Exploration,University at Buffalo,"['Renewable Energy', 'Supply Chain', 'Advanced Manufacturing Equipment', 'Design For Manufacturability']",https://www.coursera.org/learn/renewable-energy-manufacturing-career-exploration,Beginner level,0.0,4.677000000000002,4.386105275813303
Build Your Professional ePortfolio in English,Georgia Institute of Technology,[],https://www.coursera.org/learn/eportfolio-english,None,4.7,4.488500000000009,4.602350842416913
How Music Can Change Your Life,The University of Melbourne,[],https://www.coursera.org/learn/music-life,Beginner level,4.7,4.292999999999995,4.1509604038217445
Finance for Non-Finance Professionals,Rice University,"['Financial Accounting', 'Capital Budgeting', 'Corporate Finance', 'Finance']",https://www.coursera.org/learn/finance-for-non-finance,Beginner level,4.8,4.618000000000009,4.419203619836237
Calculus for Machine Learning and Data Science,DeepLearning.AI,"['Calculus', 'Machine Learning', ""Newton'S Method"", 'Gradient Descent', 'Mathematical Optimization']",https://www.coursera.org/learn/machine-learning-calculus,Intermediate level,4.8,4.445999999999987,4.400020766708282
Mathematics for Machine Learning: Multivariate Calculus,Imperial College London,"['Linear Regression', 'Vector Calculus', 'Multivariable Calculus', 'Gradient Descent']",https://www.coursera.org/learn/multivariate-calculus-machine-learning,Beginner level,4.7,4.72250000000001,4.216802258957132
Lightcap 2: Basics of light and its effects on humans,Eindhoven University of Technology,[],https://www.coursera.org/learn/lightcap-2-basics-and-effects,None,0.0,3.7609999999999992,4.174324361360188
Meta Database Engineer Professional Certificate,Meta,"['database management', 'Tabular records', 'database administration', 'SQL and Python syntax', 'MySQL']",https://www.coursera.org/professional-certificates/meta-database-engineer,Beginner level,4.6,4.49600000000001,4.206333262473989
"Online Games: Literature, New Media, and Narrative",Vanderbilt University,[],https://www.coursera.org/learn/interactive-media-gaming,Beginner level,4.6,2.2755000000000023,2.4356752897602094
"Technical Troubleshooting: Diagnostics, Networks, Customers",Coursera Instructor Network,"['Stakeholder Communication', 'Problem-Solving Proficiency', 'Technical Support Excellence', 'Network Troubleshooting', 'Incident Diagnosis']",https://www.coursera.org/learn/technical-troubleshooting-diagnostics-networks-customers,Beginner level,0.0,3.3040000000000016,3.6135565488359243
Structural scheme setting and ETABS Analysis of RCC Building,L&T EduTech,['Develop proficiency in understanding and working with architectural designs and layout planning.'],https://www.coursera.org/learn/structural-scheme-setting-and-etabs-analysis-of-rcc-building,Intermediate level,0.0,1.2865,0.8141925051616812
Generative AI: Elevate your Software Development Career,IBM,"['Software Engineering', 'Software Development', 'Code generation', 'AI prompts', 'Generative AI']",https://www.coursera.org/learn/generative-ai-elevate-software-development-career,Intermediate level,4.6,4.6605,4.334193255756363
Building No-Code Apps with AppSheet Specialization,Google Cloud,"['AppSheet', 'Google Sheets', 'AppSheet Automation', 'No-code application development', 'AppSheet', 'Google Sheets', 'AppSheet Automation', 'No-code application development']",https://www.coursera.org/specializations/building-no-code-apps-with-appsheet,Beginner level,4.7,4.581999999999996,4.505502152524173
History of Medical Cannabis,University of Colorado Boulder,"['Pharmacology', 'CBD and THC', 'Legality of cannabis', 'Public Health', 'History of cannabis']",https://www.coursera.org/learn/history-medical-cannabis-cbd-thc,Beginner level,4.8,4.007499999999999,3.9595627624016094
Introduction to Machine Learning in Sports Analytics,University of Michigan,"['Data Analysis', 'Python Programming', 'sports analytics']",https://www.coursera.org/learn/machine-learning-sports-analytics,Intermediate level,4.7,4.18850000000001,4.383704831056138
"Problem Solving, Python Programming, and Video Games",University of Alberta,"['Python Syntax And Semantics', 'Computer Science', 'Python Programming', 'Problem Solving', 'Video Games']",https://www.coursera.org/learn/problem-solving-programming-video-games,Beginner level,4.3,3.980999999999993,4.16611729502624
Understanding Plants - Part II: Fundamentals of Plant Biology,Tel Aviv University,"['Plant Biology', 'Biology', 'Genetics', 'Plant']",https://www.coursera.org/learn/plant-biology,Intermediate level,4.8,4.5785,4.0958143198718835
Combining Scrum with Other Agile Methodologies,LearnQuest,[],https://www.coursera.org/learn/combining-scrum-with-other-methodologies,Beginner level,4.7,4.6825000000000125,4.305616680114584
"DevOps, Cloud, and Agile Foundations Specialization",IBM,"['Cloud Computing', 'agile', 'Devops', 'Scrum', 'Cloud Native', 'Cloud Computing', 'agile', 'Devops', 'Scrum', 'Cloud Native']",https://www.coursera.org/specializations/devops-cloud-and-agile-foundations,Beginner level,4.8,4.69849999999999,4.611751206940068
Fostering Engagement in the Age of Digital Distraction,Intel,"['Formative And Summative Assessments', 'classroom management', 'Gamification', 'Classroom Management', 'Collaborative Learning']",https://www.coursera.org/learn/fostering-engagement-in-the-age-of-digital-distraction,Beginner level,0.0,1.0410000000000001,1.0260667366332905
Advanced Methods in Machine Learning Applications,Johns Hopkins University,"['Ensemble Learning', 'Unsupervised Learning', 'Reinforcement Learning', 'Apriori Analysis', 'Advanced Regression Techniques']",https://www.coursera.org/learn/advanced-methods-in-machine-learning-applications,Intermediate level,0.0,2.5889999999999986,1.6933011883189677
The Intel® AI Value,Intel,"['AI Hardware', 'Customer Experience', 'AI Pipeline', 'B2B Sales', 'AI Software']",https://www.coursera.org/learn/the-intel-ai-value,Beginner level,0.0,1.0215000000000003,0.6288861362628024
Interactive Computer Graphics,The University of Tokyo,"['3d computer graphics', 'Algorithms', 'Robotics', 'Computer Graphics (CG)']",https://www.coursera.org/learn/interactive-computer-graphics,Intermediate level,4.0,4.314000000000001,4.526031040184057
Strategising: Management for Global Competitive Advantage Specialization,Macquarie University,"['Corporate strategy', 'Corporate Social Responsibility', 'Supply Chain', 'Business model innovation', 'Corporate strategy', 'Corporate Social Responsibility', 'Supply Chain', 'Business model innovation']",https://www.coursera.org/specializations/strategic-management-competitive-advantage,Beginner level,4.8,4.743499999999986,4.822221152093739
"JavaScript, jQuery, and JSON",University of Michigan,"['Hypertext Preprocessor (PHP)', 'Jquery', 'JavaScript']",https://www.coursera.org/learn/javascript-jquery-json,Intermediate level,4.6,4.44150000000001,4.775339239792467
Health After Cancer: Cancer Survivorship for Primary Care,Stanford University,['Primary care for patients who are cancer survivors'],https://www.coursera.org/learn/health-after-cancer-cancer-survivorship-for-primary-care,Intermediate level,4.8,4.100999999999996,4.022234411818907
Hacking COVID-19 — Course 5: Tracing SARS-CoV-2's Evolution,University of California San Diego,[],https://www.coursera.org/learn/hacking-covid-19--course-5-tracing-sars-cov-2s-evolution,Beginner level,0.0,0.8369999999999996,0.512992448895063
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",IBM,"['Openshift', 'Docker', 'Kubernetes', 'Containers', 'Cloud Native']",https://www.coursera.org/learn/ibm-containers-docker-kubernetes-openshift,Intermediate level,4.4,4.449499999999992,4.224955690021522
Take Action: From Protest to Policy,Wesleyan University,"['Justice', 'Social Media', 'American Law', 'Stakeholder Analysis', 'Environmental Protection']",https://www.coursera.org/learn/take-action-from-protest-to-policy,Beginner level,0.0,1.0934999999999997,0.5471372783453319
Data Science Companion,MathWorks,"['Data Analysis', 'Cloud Computing', 'MATLAB and Python']",https://www.coursera.org/learn/data-science-companion-matlab,Beginner level,0.0,1.5460000000000003,0.9867038712805112
Basic Recommender Systems,EIT Digital,[],https://www.coursera.org/learn/basic-recommender-systems,Intermediate level,4.3,4.378499999999991,4.491485342554865
Intel® Technical Pro – Intel® Gaudi® AI Accelerator,Intel,"['Deep Learning', 'AI Workload', 'Artificial Intelligence', 'AI processes']",https://www.coursera.org/learn/intel-technical-pro-gaudi-ai-accelerator,Intermediate level,0.0,2.0144999999999995,2.1433676590579833
"Learn to Teach Java:  Sequences, Primitive Types and Using Objects",University of California San Diego,"['Computer Programming', 'Teaching', 'Java', 'APCS A', 'Objects']",https://www.coursera.org/learn/teach-java-sequences-primitive-types-object,Beginner level,4.9,4.792999999999995,4.6350994607137235
Basic System Programming on IBM Z,IBM,"['JCL', 'System Programming', 'System Administration', 'Unix', 'DB2']",https://www.coursera.org/learn/system-programming,Intermediate level,4.8,4.645499999999991,4.207011782388578
Skills for Working as an AWS Cloud Consultant,Amazon Web Services,"['Management', 'strategy', 'Implementation', 'Troubleshooting', 'Migration']",https://www.coursera.org/learn/aws-cloud-consultant-skills,Beginner level,4.8,1.814999999999999,2.120275312046518
Digital Forensics Concepts,Infosec,[],https://www.coursera.org/learn/digital-forensics-concepts,Intermediate level,4.7,4.523500000000009,4.419801896637925
Foundations of Healthcare Systems Engineering,Johns Hopkins University,[],https://www.coursera.org/learn/foundations-of-healthcare-systems-engineering,None,4.7,4.455500000000006,4.485894869589119
Nuts and Bolts of U.S. Immigration Law,University of Pennsylvania,[],https://www.coursera.org/learn/us-immigration-law,Intermediate level,4.9,4.380499999999994,4.377557987805458
TensorFlow on Google Cloud,Google Cloud,"['Tensorflow', 'Python Programming', 'Machine Learning', 'keras', 'Build Input Data Pipeline']",https://www.coursera.org/learn/intro-tensorflow,Intermediate level,4.4,4.449499999999992,4.429967722659901
Flight mechanics - The basis,ISAE-SUPAERO,[],https://www.coursera.org/learn/basis-flight-mechanics,Beginner level,4.7,4.7435000000000045,4.441526132437124
Business English: Basics,The Hong Kong University of Science and Technology,"['Grammar', 'Business Communication', 'Communication', 'Writing']",https://www.coursera.org/learn/business-english,None,4.5,4.477499999999997,5.240118924987701
Generative AI for Data Science,Microsoft,"['Applying Generative AI in data projects', 'Anomaly detection with GenAI', 'Analyzing GenAI data security and privacy', 'Data augmentation with GenAI', 'Integrating GenAI into data workflows']",https://www.coursera.org/learn/generative-ai-for-data-science,Intermediate level,0.0,1.1470000000000002,0.6920861823527935
Global Sodium Reduction Strategies,Johns Hopkins University,[],https://www.coursera.org/learn/sodium,Beginner level,0.0,1.5035000000000003,1.1040146894022738
Generative AI: Elevate your Data Engineering Career,IBM,"['Convolutional Neural Network', 'Information Engineering', 'Querying Databases', 'Data Generation', 'Generative AI']",https://www.coursera.org/learn/generative-ai-elevate-your-data-engineering-career,Intermediate level,4.9,4.715499999999988,4.313457302619429
Musician’s Professional Toolbox: Your Portfolio Career Specialization,University of Colorado Boulder,"['Task Management', 'Resume writing', 'Networking', 'Marketing', 'Branding', 'Task Management', 'Resume writing', 'Networking', 'Marketing', 'Branding']",https://www.coursera.org/specializations/music-career-toolbox-managing-your-portfolio-career,Intermediate level,4.9,4.34449999999999,4.524507234520193
Researcher's guide to RNA sequencing data,Fred Hutchinson Cancer Center,"['Gene Expression', 'RNA-seq']",https://www.coursera.org/learn/researchers-guide-to-rna-sequencing-data,Intermediate level,0.0,1.4915,0.7580326574057148
Getting Started with Automation 360,Automation Anywhere,"['Writing inline scripts within RPa bots', 'Deploying Bots to automate business processes', 'Creating Attended and Unattended RPA bots using AARI']",https://www.coursera.org/learn/automation-360,Intermediate level,4.5,4.403500000000001,4.418085444732497
Health Information Technology Fundamentals,Johns Hopkins University,[],https://www.coursera.org/learn/health-it-fundamentals,None,4.8,4.62099999999999,4.607020831095077
Python Programming for Quantum Computing,Packt,"['Python Programming', 'Python OOP', 'Python Data Structures', 'Python Anaconda Installation', 'Python for Quantum Computing']",https://www.coursera.org/learn/packt-python-programming-for-quantum-computing-9rifk,Beginner level,0.0,0.1105,0.9542990292183111
Concept Art for Video Games,Michigan State University,[],https://www.coursera.org/learn/concept-art-video-games,None,4.6,4.155500000000009,4.367056104343079
AI and Climate Change,DeepLearning.AI,"['Biodiversity Monitoring', 'Computer Vision', 'AI for Good project framework', 'Supervised Learning', 'Wind Power Generation Modeling']",https://www.coursera.org/learn/ai-and-climate-change,Beginner level,4.9,4.748499999999992,4.541507363097208
Approximation Algorithms and Linear Programming,University of Colorado Boulder,"['Travelling Salesman Problem (TSP)', 'Integer Programming', 'Approximation Algorithm', 'Linear Programming (LP)']",https://www.coursera.org/learn/linear-programming-and-approximation-algorithms,Advanced level,4.9,4.621499999999992,4.702141389948778
Cyber-Physical Systems: Modeling and Simulation,"University of California, Santa Cruz",[],https://www.coursera.org/learn/cyber-physical-systems-1,Intermediate level,4.5,4.499000000000002,4.60730930856099
Entrepreneurship 4: Financing and Profitability,University of Pennsylvania,"['Venture Capital', 'Exit Strategy', 'Finance', 'Entrepreneurship']",https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty,None,4.8,4.773999999999989,4.891144791495972
Content Development and Management,Microsoft,"['Proofreading', 'content management', 'Content Creation', 'Content Management', 'Content Editing']",https://www.coursera.org/learn/pr-content-development-and-management,Beginner level,0.0,1.4784999999999997,1.1053213517214084
